timestamp,latitude,longitude,speed,latency
2024-04-21 13:13:34,83.812828,18.99997,32.0,0
2024-04-21 13:13:35,83.812828,18.99997,32.0,1.0
2024-04-21 13:13:36,83.812828,18.99997,32.0,1.0
2024-04-21 13:13:37,83.812828,18.99997,32.0,1.0
